index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.npr.org/sections/goats-and-soda/2025/06/01/g-s1-69308/the-women-of-no-sex-for-fish-are-survivors-but-their-survival-is-precarious,https://www.npr.org/sections/goats-and-soda/2025/06/01/g-s1-69308/the-women-of-no-sex-for-fish-are-survivors-but-their-survival-is-precarious,0,www.npr.org,The women of No Sex for Fish are survivors — but their survival is precarious,"A group of women in Kenya rebelled against trading sex for a fisherman's catch to sell. They got their own boats, had success — but in past years have faced floods and now fears about HIV medications.",https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3000x1688+0+156/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F87%2Fad%2F84865a32419da975c2398c2b7cbf%2Fmg-7502-juliagunther.jpg,2025-06-01T12:49:51Z,,"""Our members are surviving with grace,"" says Justine Adhiambo Obura, the chairperson of No Sex for Fish.
She's talking about a cooperative of 20 women who did the unthinkable. They are fishmongers f… [+10913 chars]",,en,'floods'
https://www.bbc.com/news/articles/cdd2n66pg82o,https://www.bbc.com/news/articles/cdd2n66pg82o,0,www.bbc.com,'I watched helplessly as water washed my family away' in Nigeria floods,Residents of a Nigeria town tell the BBC they are homeless and penniless after devastating floods.,https://ichef.bbci.co.uk/news/1024/branded_news/e92c/live/e723b130-3ec9-11f0-835b-310c7b938e84.jpg,2025-06-01T14:06:16Z,https://web.archive.org/web/20250601141152/https://www.bbc.com/news/articles/cdd2n66pg82o,"Azeezat Olaoluwa
Mr Yusuf lost his wife and newborn baby in the floods which swept through his town
Adamu Yusuf's life has been upended since he lost nine of his family members in Tiffin Maza, one … [+6437 chars]",,en,'flooding rain'
https://www.bbc.com/news/articles/c071jz90pj8o,https://www.bbc.com/news/articles/c071jz90pj8o,0,www.bbc.com,"Death toll in Nigeria floods hits more than 200, officials say","There are 500 people missing in the town of Mokwa, but officials fear no more survivors will be found.",https://ichef.bbci.co.uk/news/1024/branded_news/66d8/live/83303460-3ee6-11f0-835b-310c7b938e84.jpg,2025-06-01T15:02:34Z,https://web.archive.org/web/20250601151252/https://www.bbc.com/news/articles/c071jz90pj8o,"The death toll after deadly floods hit the Nigerian town of Mokwa on Thursday has risen to more than 200, officials say.
There are still 500 people missing in the town in north-central Niger State, … [+1412 chars]",,en,'floods'
https://economictimes.indiatimes.com/news/india/one-dies-as-heavy-rain-lashes-agartala-other-parts-of-tripura-red-alert-issued-for-downpours/articleshow/121552254.cms,https://economictimes.indiatimes.com/news/india/one-dies-as-heavy-rain-lashes-agartala-other-parts-of-tripura-red-alert-issued-for-downpours/articleshow/121552254.cms,0,economictimes.indiatimes.com,"One dies as heavy rain lashes Agartala, other parts of Tripura; 'red' alert issued for downpours","Tripura grapples with severe flooding after record rainfall, particularly in Agartala, where 200 mm of rain fell in three hours. A man died after falling into a manhole amidst the inundation. Over 10,600 people have been evacuated to relief camps across the s…","https://img.etimg.com/thumb/msid-121552262,width-1200,height-630,imgsize-81930,overlay-economictimes/articleshow.jpg",2025-06-01T16:21:10Z,https://web.archive.org/web/20250601170858/https://economictimes.indiatimes.com/news/india/one-dies-as-heavy-rain-lashes-agartala-other-parts-of-tripura-red-alert-issued-for-downpours/articleshow/121552254.cms,"A man died after he fell into a manhole as incessant rain caused massive inundation across Tripura, with the state's capital Agartala witnessing a record rainfall of around 200 mm in just three hours… [+3849 chars]",,en,'flooding rain'
https://economictimes.indiatimes.com/news/india/floods-landslides-cause-destruction-in-northeastern-states-imd-predicts-heavy-rains-till-june-3/articleshow/121554087.cms,https://economictimes.indiatimes.com/news/india/floods-landslides-cause-destruction-in-northeastern-states-imd-predicts-heavy-rains-till-june-3/articleshow/121554087.cms,0,economictimes.indiatimes.com,"Floods, landslides cause destruction in Northeastern states; IMD predicts heavy rains till June 3","Northeast India is grappling with severe flooding and landslides due to heavy rains, resulting in multiple fatalities across Assam and Arunachal Pradesh. Authorities are providing aid and rescue operations are underway in Assam, Manipur, and Tripura. The situ…","https://img.etimg.com/thumb/msid-121554256,width-1200,height-630,imgsize-268208,overlay-economictimes/articleshow.jpg",2025-06-01T17:58:58Z,https://web.archive.org/web/20250601182233/https://economictimes.indiatimes.com/news/india/floods-landslides-cause-destruction-in-northeastern-states-imd-predicts-heavy-rains-till-june-3/articleshow/121554087.cms,"Guwahati: As the northeast region reels under heavy rains, with various areas in Assam, Manipur, Tripura, Sikkim, Arunachal Pradesh and more are experiencing flooding, landslides and increasing river… [+8733 chars]",,en,'flooding'
https://abcnews.go.com/International/wireStory/death-toll-reaches-200-nigerian-town-submerged-floods-122399606,https://abcnews.go.com/International/wireStory/death-toll-reaches-200-nigerian-town-submerged-floods-122399606,0,abcnews.go.com,Death toll reaches at least 200 in Nigerian town submerged in floods as rescue efforts halted,"The death toll from devastating flooding in a market town in Nigeria’s north-central state of Niger rose to at least 200 on Sunday, a local official said",https://i.abcnewsfe.com/a/5d37f47b-942c-4f41-ba92-1edee4fe4336/wirestory_c3f8432a7aae4a13f7a643734a93c0b1_16x9.jpg?w=1600,2025-06-01T19:58:24Z,https://web.archive.org/web/20250601214126/https://abcnews.go.com/International/wireStory/death-toll-reaches-200-nigerian-town-submerged-floods-122399606,"ABUJA, Nigeria -- The death toll from devastating flooding in a market town in Nigerias north-central state of Niger rose to at least 200 on Sunday, a local official said.
Torrents of predawn rainfa… [+1889 chars]",,en,'flooding'
https://economictimes.indiatimes.com/news/international/us/2025-hurricane-season-unseen-floods-lightning-fast-storms-and-inland-fury-threaten-millions-in-us-beyond-the-coastline/articleshow/121556472.cms,https://economictimes.indiatimes.com/news/international/us/2025-hurricane-season-unseen-floods-lightning-fast-storms-and-inland-fury-threaten-millions-in-us-beyond-the-coastline/articleshow/121556472.cms,0,economictimes.indiatimes.com,"2025 hurricane season: Unseen floods, lightning-fast storms, and inland fury threaten millions in US beyond the coastline","National Hurricane Center urges readiness as the 2025 Atlantic hurricane season begins, recalling Hurricane Helene's devastation with 251 deaths and $78.7 billion in damages. Director Michael Brennan stresses understanding personal risk, advance planning, and…","https://img.etimg.com/thumb/msid-121556473,width-1200,height-630,imgsize-103,overlay-economictimes/articleshow.jpg",2025-06-01T21:47:36Z,https://web.archive.org/web/20250601220635/https://economictimes.indiatimes.com/news/international/us/2025-hurricane-season-unseen-floods-lightning-fast-storms-and-inland-fury-threaten-millions-in-us-beyond-the-coastline/articleshow/121556472.cms,"National Hurricane Center (NHC) Director Michael Brennan urges Americans to prepare as the 2025 Atlantic hurricane season begins, emphasizing that understanding personal risk is crucial. Reflecting o… [+2279 chars]",,en,'floods'
https://www.bangkokpost.com/thailand/special-reports/3039852/stemming-the-floodwaters,https://www.bangkokpost.com/thailand/special-reports/3039852/stemming-the-floodwaters,0,www.bangkokpost.com,Stemming the floodwaters,"Last year, floods in Mae Sai district of Chiang Rai province caused economic losses in the millions.",https://static.bangkokpost.com/media/content/20250602/c1_3039852_250602054311_700.jpg,2025-06-01T22:39:00Z,https://web.archive.org/web/20250602024041/https://www.bangkokpost.com/thailand/special-reports/3039852/stemming-the-floodwaters,"Last year, floods in Mae Sai district of Chiang Rai province caused economic losses in the millions.
Experts believe this could be the beginning of an annual pattern of damage caused by severe natur… [+4674 chars]",,en,'floods'
https://thehillstimes.in/assam/centre-assures-help-as-assam-battles-floods,https://thehillstimes.in/assam/centre-assures-help-as-assam-battles-floods,0,thehillstimes.in,Centre assures help as Assam battles floods,"HT Bureau GUWAHATI, June 1: Chief Minister Himanta Biswa Sarma on Sunday warned of a sharp rise in river levels across the state following intense rainfall in neighbouring Arunachal Pradesh. Taking to the micro-blogging site X, Sarma urged people to remain ca…",https://thehillstimes.in/wp-content/uploads/2025/06/Lead-3-768x512.jpg,2025-06-01T23:15:00Z,,"HT Bureau
GUWAHATI, June 1: Chief Minister Himanta Biswa Sarma on Sunday warned of a sharp rise in river levels across the state following intense rainfall in neighbouring Arunachal Pradesh.
Taking… [+2687 chars]",,en,'floods'
https://abcnews.go.com/International/wireStory/flooding-western-china-destroys-dozens-homes-roads-122406194,https://abcnews.go.com/International/wireStory/flooding-western-china-destroys-dozens-homes-roads-122406194,0,abcnews.go.com,Flooding in western China destroys dozens of homes and roads,Flooding in southwestern China has destroyed dozens of roads and homes,https://s.abcnews.com/images/US/abc_news_default_2000x2000_update_16x9_992.jpg,2025-06-02T07:03:09Z,,"BEIJING -- Flooding in southwestern China has destroyed dozens of roads and homes. 
Yunnan provinces mountainous Nujiang Lisu Autonomous Prefecture had 27 houses damaged and 16 bridges damaged or de… [+486 chars]",,en,'flooding evacuation'
https://www.yahoo.com/news/least-34-dead-indias-northeast-072401808.html,https://www.yahoo.com/news/least-34-dead-indias-northeast-072401808.html,0,www.yahoo.com,At least 34 dead in India's northeast after heavy floods,BHUBANESWAR/DHAKA (Reuters) -At least 34 people have died in India's northeastern region after heavy floods caused landslides over the last four days...,https://media.zenfs.com/en/reuters.com/aecedfa554d78ada5e3451c3ce05e64c,2025-06-02T07:24:01Z,,"BHUBANESWAR/DHAKA (Reuters) -At least 34 people have died in India's northeastern region after heavy floods caused landslides over the last four days, authorities and media said on Monday, and the we… [+1295 chars]",,en,'floods'
https://www.nbcnews.com/world/africa/least-200-killed-floods-submerge-nigerian-trading-hub-rcna210303,https://www.nbcnews.com/world/africa/least-200-killed-floods-submerge-nigerian-trading-hub-rcna210303,0,www.nbcnews.com,At least 200 killed as floods submerge Nigerian trading hub,"The death toll from devastating flooding in a market town in Nigeria’s north-central state of Niger rose to at least 200 on Sunday, a local official said.","https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-06/250602-Nigeria-2-RS-d6c423.jpg",2025-06-02T09:05:23Z,https://web.archive.org/web/20250602092642/https://www.nbcnews.com/world/africa/least-200-killed-floods-submerge-nigerian-trading-hub-rcna210303,"ABUJA, Nigeria The death toll from devastating flooding in a market town in Nigerias north-central state of Niger rose to at least 200 on Sunday, a local official said.
Torrents of predawn rainfall … [+2038 chars]",,en,'flooding'
https://www.rt.com/africa/618495-153-deaths-catastrophic-flooding-nigeria/,https://www.rt.com/africa/618495-153-deaths-catastrophic-flooding-nigeria/,0,www.rt.com,Over 150 killed in catastrophic flooding in African state (VIDEO),Nigerian officials have confirmed 153 fatalities and mass displacement following catastrophic flooding in Mokwa Read Full Article at RT.com,https://mf.b37mrtl.ru/files/2025.06/article/683d740885f5404d0418a37b.png,2025-06-02T10:13:20Z,https://web.archive.org/web/20250602105554/https://www.rt.com/africa/618495-153-deaths-catastrophic-flooding-nigeria/,"The death toll from flooding in central Nigeria has reached 153, local authorities confirmed on Saturday, as search-and-rescue efforts continue.
The updated figures were provided by Ibrahim Hussaini… [+1810 chars]",,en,'flooding climate change'
https://www.aljazeera.com/gallery/2025/6/2/people-in-burundi-struggle-amid-lake-tanganyikas-endless-flooding,https://www.aljazeera.com/gallery/2025/6/2/people-in-burundi-struggle-amid-lake-tanganyikas-endless-flooding,0,www.aljazeera.com,People in Burundi struggle amid Lake Tanganyika’s endless flooding,"Climate change drives severe flooding, displacing families, spreading disease, and leaving urgent aid gaps.",https://www.aljazeera.com/wp-content/uploads/2025/06/AFP__20250528__484U296__v2__HighRes__BurundiClimateEnvironmentTanganyika-1748853670.jpg?resize=1920%2C1440,2025-06-02T10:18:46Z,https://web.archive.org/web/20250602103632/https://www.aljazeera.com/gallery/2025/6/2/people-in-burundi-struggle-amid-lake-tanganyikas-endless-flooding,"Asha, a mother-of-four, found herself once again donning rubber boots inside her living room the recurring cost of residing near Lake Tanganyika in Burundi, where climate change and relentless floodi… [+2700 chars]",,en,'flooding climate change'
https://news.un.org/en/story/2025/06/1163951,https://news.un.org/en/story/2025/06/1163951,0,news.un.org,Deadly flooding in Nigeria displaces thousands,"Flash flooding in western Nigeria at the weekend has caused devastation around the town of Mokwa in Niger state, leaving more than 150 dead and 3,000 people displaced – more than half of whom are children aged 12 and under – the UN said on Monday. Read Full S…",https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Libraries/Production%20Library/02-06-2025-Nigeria-RC-flooding-01.jpg/image770x420cropped.jpg,2025-06-02T12:00:00Z,,"Nigerian officials estimate that over 500 people are still missing and presumed dead, according to news reports.
Deputy Secretary-General Amina Mohammed, a former Nigerian Government minister, said … [+2334 chars]",,en,'flooding climate change'
https://www.gamespot.com/articles/007-first-light-is-hitman-devs-james-bond-game-will-be-revealed-this-week/1100-6531985/,https://www.gamespot.com/articles/007-first-light-is-hitman-devs-james-bond-game-will-be-revealed-this-week/1100-6531985/,0,www.gamespot.com,"007: First Light Is Hitman Dev's James Bond Game, Will Be Revealed This Week","With Summer Game Fest coming at the end of the week, the deluge of video game news that accompanies the annual event is set to begin soon. IO Interactive has kicked things off with the news that Project 007--the studio's new adventure starring famous spy Jame…",https://www.gamespot.com/a/uploads/screen_kubrick/3/37852/4504996-bond.jpg,2025-06-02T15:12:00Z,https://web.archive.org/web/20250602153331/https://www.gamespot.com/articles/007-first-light-is-hitman-devs-james-bond-game-will-be-revealed-this-week/1100-6531985/,"With Summer Game Fest coming at the end of the week, the deluge of video game news that accompanies the annual event is set to begin soon. IO Interactive has kicked things off with the news that Proj… [+193 chars]",,en,'deluge'
https://www.dw.com/en/nigeria-desperation-grows-as-aid-delays-hit-floods/a-72764840,https://www.dw.com/en/nigeria-desperation-grows-as-aid-delays-hit-floods/a-72764840,0,www.dw.com,Nigeria: Desperation grows as aid delays hit floods,Thousands of people have been left homeless and hungry after devastating floods hit central Nigeria. Survivors say help is not coming fast enough.,https://static.dw.com/image/72756215_6.jpg,2025-06-02T15:34:00Z,,"Authorities in Nigeria say at least 200 people are now known to have died from major floods in the country's north-central state of Niger. Hundreds more are feared missing.
In Mokwa, the worst-hit a… [+4779 chars]",,en,'floods'
https://theconversation.com/how-medieval-lessons-for-managing-floods-could-help-those-facing-them-in-northern-italy-today-257062,https://theconversation.com/how-medieval-lessons-for-managing-floods-could-help-those-facing-them-in-northern-italy-today-257062,0,theconversation.com,How medieval lessons for managing floods could help those facing them in northern Italy today,Living with a river rather than fighting it was how medieval people were able to survive,https://images.theconversation.com/files/671528/original/file-20250602-56-xcw2pb.png?ixlib=rb-4.1.0&rect=0%2C0%2C2000%2C1000&q=45&auto=format&w=1356&h=668&fit=crop,2025-06-02T16:26:42Z,https://web.archive.org/web/20250603085436/https://theconversation.com/how-medieval-lessons-for-managing-floods-could-help-those-facing-them-in-northern-italy-today-257062,"Saint Fredianus diverts the Serchio River by Filippo Lippi, 1438
 Wikiart
Northern Italy has been hit by a series of devastating floods in recent years. In March 2025 and the previous autumn, heavy … [+5693 chars]",,en,'floods'
https://science.slashdot.org/story/25/06/02/172202/web-scraping-ai-bots-cause-disruption-for-scientific-databases-and-journals,https://science.slashdot.org/story/25/06/02/172202/web-scraping-ai-bots-cause-disruption-for-scientific-databases-and-journals,0,science.slashdot.org,Web-Scraping AI Bots Cause Disruption For Scientific Databases and Journals,"Automated web-scraping bots seeking training data for AI models are flooding scientific databases and academic journals with traffic volumes that render many sites unusable. The online image repository DiscoverLife, which contains nearly 3 million species pho…",https://a.fsdn.com/sd/topics/ai_64.png,2025-06-02T17:25:00Z,,Automated web-scraping bots seeking training data for AI models are flooding scientific databases and academic journals with traffic volumes that render many sites unusable. The online image reposito… [+878 chars],,en,'flooding'
https://www.sciencedaily.com/releases/2025/06/250602154901.htm,https://www.sciencedaily.com/releases/2025/06/250602154901.htm,0,www.sciencedaily.com,Researchers use deep learning to predict flooding this hurricane season,"A team led by Virginia Tech graduate student Samuel Daramola developed a deep learning model called LSTM-SAM that predicts extreme water levels from tropical cyclones more efficiently and accurately, especially in data-scarce coastal regions, to offer a faste…",https://www.sciencedaily.com/images/scidaily-icon.png,2025-06-02T19:49:01Z,,"The 2025 hurricane season officially begins on June 1, and it's forecast to be more active than ever, with potentially devastating storms whose heavy rainfall and powerful storm surges cause dangerou… [+4431 chars]",,en,'flooding'
https://www.sciencedaily.com/releases/2025/06/250602155338.htm,https://www.sciencedaily.com/releases/2025/06/250602155338.htm,0,www.sciencedaily.com,Coastal flooding more frequent than previously thought,"Flooding in coastal communities is happening far more often than previously thought, according to a new study. The study also found major flaws with the widely used approach of using marine water level data to capture instances of flooding.",https://www.sciencedaily.com/images/scidaily-icon.png,2025-06-02T19:53:38Z,https://web.archive.org/web/20250602232904/https://www.sciencedaily.com/releases/2025/06/250602155338.htm,"Flooding in coastal communities is happening far more often than previously thought, according to a new study from North Carolina State University and the University of North Carolina at Chapel Hill.… [+5651 chars]",,en,'flooding'
https://www.abc.net.au/news/2025-06-03/dairy-farmers-disappointed-farm-milk-prices/105346496,https://www.abc.net.au/news/2025-06-03/dairy-farmers-disappointed-farm-milk-prices/105346496,0,www.abc.net.au,Struggling dairy farmers disappointed with milk prices,"""Farm exits"" are predicted amid drought and floods as dairy companies announce their minimum farm gate milk prices for the next financial year.",https://live-production.wcms.abc-cdn.net.au/0193efa079d006d183e51ad3694c3fe3?impolicy=wcms_watermark_news&cropH=2583&cropW=4592&xPos=0&yPos=0&width=862&height=485&imformat=generic,2025-06-02T21:15:10Z,,"Dairy farmers have been disappointed by the farm gate milk prices announced for the next financial year as they continue to struggle with drought and floods.
Dairy companies have revealed their open… [+3800 chars]",,en,'floods'
https://press.un.org/en/2025/db250602.doc.htm,https://press.un.org/en/2025/db250602.doc.htm,0,press.un.org,Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,"In Nigeria, the Office for the Coordination of Humanitarian Affairs and humanitarian partners continue to support the response to the devastating floods in the north-central part of the country. More than 500 households were impacted and over 3,000 people dis…",,2025-06-02T21:23:45Z,,"The following is a near-verbatim transcript of todays briefing by Stéphane Dujarric, Spokesperson for the Secretary-General.
**Briefings
Just a programming note.  Tomorrow, our guest at the Noon-is… [+25271 chars]",,en,'floods'
