,phrase,label,sentiment,subjectivity,language,count
BS Yediyurappa,BS Yediyurappa,PERSON,0.13333333333333333,0.32222222222222224,en,1.0
Ben Rich,Ben Rich,PERSON,0.154,0.579,en,1.0
Erika Kirk,Erika Kirk,PERSON,-0.13333333333333333,0.36666666666666664,en,1.0
Brydie Payten,Brydie Payten,PERSON,0.05000000000000002,0.5,en,1.0
RayNeo Air 3s,RayNeo Air 3s,PERSON,0.0,0.0,en,1.0
TCL Nxtwear Gs,TCL Nxtwear Gs,PERSON,0.0,0.0,en,1.0
Kyriakos Mitsotakis,Kyriakos Mitsotakis,PERSON,-0.03125,0.21875,en,1.0
Cyclone Jasper,Cyclone Jasper,PERSON,0.31666666666666665,0.5294871794871795,en,1.0
Scott Ruskan,Scott Ruskan,PERSON,0.3333333333333333,1.0,en,1.0
Dún Laoghaire,Dún Laoghaire,PERSON,0.0,0.0,en,1.0
Conor Dowling,Conor Dowling,PERSON,0.0,0.30000000000000004,en,1.0
Cecilia Daly,Cecilia Daly,PERSON,0.11666666666666664,0.6166666666666667,en,1.0
Zohran Ma,Zohran Ma,PERSON,0.0,0.0,en,1.0
AbdulRahman AbdulRazaq,AbdulRahman AbdulRazaq,PERSON,0.0,0.0,en,1.0
Mrs Alimot Adetoro,Mrs Alimot Adetoro,PERSON,0.25,0.25,en,1.0
Simon Atkinson,Simon Atkinson,PERSON,0.0,0.0,en,1.0
Andreessen Horowitz,Andreessen Horowitz,PERSON,-0.13333333333333333,0.23333333333333334,en,1.0
Austin American-Statesman,Austin American-Statesman,PERSON,0.0,0.0,en,1.0
John Duric,John Duric,PERSON,0.0,0.0,en,1.0
Endau Fire and,Endau Fire and,PERSON,0.0,0.0,en,1.0
Datuk Fahmi Fadzil,Datuk Fahmi Fadzil,PERSON,0.0645,0.46799999999999997,en,1.0
Noah Andrew Sr,Noah Andrew Sr,PERSON,-0.3,0.6,en,1.0
Mohammed V hos,Mohammed V hos,PERSON,0.0,0.4,en,1.0
Datuk Seri Dr Ahmad Z,Datuk Seri Dr Ahmad Z,PERSON,0.15,0.2833333333333334,en,1.0
NJOY Ace,NJOY Ace,PERSON,0.0,2.0,en,1.0
Sherrone Moore,Sherrone Moore,PERSON,0.0,0.0,en,1.0
Taylor Swift,Taylor Swift,PERSON,0.21212121212121213,0.3181818181818182,en,1.0
David Crisafulli,David Crisafulli,PERSON,0.31666666666666665,1.5833333333333333,en,1.0
Margaret Clark,Margaret Clark,PERSON,-0.75,0.75,en,1.0
Rona McClure,Rona McClure,PERSON,-0.75,0.75,en,1.0
Priya Sharma,Priya Sharma,PERSON,-0.1,0.3,en,1.0
Vancouver Sun,Vancouver Sun,PERSON,0.05,0.4,en,1.0
Isaac Williams,Isaac Williams,PERSON,0.128125,0.2875,en,1.0
ClackCo AlertsClackamas,ClackCo AlertsClackamas,PERSON,0.06666666666666667,0.3476190476190476,en,1.0
Bishop Antonius Subianto Bunjamin,Bishop Antonius Subianto Bunjamin,PERSON,0.0,0.0,en,1.0
Fredy Rante Taruk,Fredy Rante Taruk,PERSON,0.0,0.0,en,1.0
Patrick Hotzes,Patrick Hotzes,PERSON,0.09999999999999999,0.16666666666666666,en,1.0
Rob Marciano h,Rob Marciano h,PERSON,0.0,0.0,en,1.0
Ahmed Saba,Ahmed Saba,PERSON,0.19999999999999998,0.2333333333333333,en,1.0
Charles Duell,Charles Duell,PERSON,0.0,0.0,en,1.0
Chris Wood,Chris Wood,PERSON,0.0,0.0,en,1.0
Jared Polishis,Jared Polishis,PERSON,0.3,0.5,en,1.0
Hannah Ritchie &amp,Hannah Ritchie &amp,PERSON,0.05416666666666667,0.5,en,1.0
Oscar Ling,Oscar Ling,PERSON,0.2569444444444444,0.7088888888888889,en,1.0
Joseph Siemandel,Joseph Siemandel,PERSON,-0.125,0.19722222222222222,en,1.0
JOHOR BAHRU,JOHOR BAHRU,PERSON,-0.1,0.1,en,1.0
Arumugam Manikavalli,Arumugam Manikavalli,PERSON,-0.3333333333333333,0.625,en,1.0
Yves Herman,Yves Herman,PERSON,0.05,0.2,en,1.0
Adam Gray,Adam Gray,PERSON,0.18181818181818182,0.42272727272727273,en,1.0
Jonathan GeddesGlasgow,Jonathan GeddesGlasgow,PERSON,-0.75,0.75,en,1.0
Gages Slough,Gages Slough,PERSON,0.13825757575757575,0.275,en,1.0
Emmerson Mnangagwas,Emmerson Mnangagwas,PERSON,0.06818181818181818,0.22727272727272727,en,1.0
Corteva Agriscience,Corteva Agriscience,PERSON,0.08125,0.45,en,1.0
Dr Mich,Dr Mich,PERSON,-0.1,0.4,en,1.0
Alvarez-Sala Torreano J,Alvarez-Sala Torreano J,PERSON,0.0,0.0,en,1.0
Katic P,Katic P,PERSON,0.0,0.0,en,1.0
Jenkins A,Jenkins A,PERSON,0.0,0.0,en,1.0
nan Citation,nan Citation,PERSON,0.0,0.0,en,1.0
Nick Honachefsky,Nick Honachefsky,PERSON,0.022222222222222237,0.5333333333333333,en,1.0
Brandon Scott,Brandon Scott,PERSON,0.0,0.3,en,1.0
Senyar Swamps Sumatra,Senyar Swamps Sumatra,PERSON,0.0,0.0,en,1.0
Kendrick Lamars,Kendrick Lamars,PERSON,0.40277777777777773,0.6805555555555555,en,1.0
Josh Stein,Josh Stein,PERSON,0.0,0.0,en,1.0
Mario Tama,Mario Tama,PERSON,-0.05555555555555555,0.022222222222222223,en,1.0
Jerry Gaggiano,Jerry Gaggiano,PERSON,-0.5,1.0,en,1.0
TUNDE OYEKOLA,TUNDE OYEKOLA,PERSON,0.5925925925925924,0.9888888888888887,en,1.0
Sari Bashi,Sari Bashi,PERSON,0.0,0.0,en,1.0
Sabah Educati,Sabah Educati,PERSON,0.0,0.0,en,1.0
Banda Aceh,Banda Aceh,PERSON,0.0,0.06666666666666667,en,1.0
ROBERTO SCHMIDT,ROBERTO SCHMIDT,PERSON,-0.3,0.6,en,1.0
Lucy WilliamsonMiddle East,Lucy WilliamsonMiddle East,PERSON,0.4,0.75,en,1.0
Dr Christopher England,Dr Christopher England,PERSON,0.5,0.5,en,1.0
Jeffrey Kitingan,Jeffrey Kitingan,PERSON,0.10000000000000002,0.3833333333333333,en,1.0
Eric Bruchman,Eric Bruchman,PERSON,0.4,0.9,en,1.0
Hamilton Sivula,Hamilton Sivula,PERSON,0.4,0.9,en,1.0
Eranga Jayawardena,Eranga Jayawardena,PERSON,-0.25,0.25,en,1.0
Steven Wright,Steven Wright,PERSON,0.0,0.0,en,1.0
Ebo Noah,Ebo Noah,PERSON,-0.2,0.5,en,1.0
Matt Wreden,Matt Wreden,PERSON,-0.125,0.375,en,1.0
Wan Kamarudin Wan Ahmad,Wan Kamarudin Wan Ahmad,PERSON,-0.2,0.15000000000000002,en,1.0
Muhammad Hafidz,Muhammad Hafidz,PERSON,0.21666666666666667,0.6,en,1.0
Wan Kamarudin Wan Ahmad s,Wan Kamarudin Wan Ahmad s,PERSON,-0.2,0.15000000000000002,en,1.0
Danielle Kurtzleben,Danielle Kurtzleben,PERSON,0.0,0.0,en,1.0
Megan Seling,Megan Seling,PERSON,-0.2,0.5,en,1.0
Indonesias Aceh Tamiang,Indonesias Aceh Tamiang,PERSON,-0.6,0.7,en,1.0
Jonathan Lemire,Jonathan Lemire,PERSON,0.0,0.0,en,1.0
Jessica Washington,Jessica Washington,PERSON,-0.6,0.7,en,1.0
Dec ‌24,Dec ‌24,PERSON,0.0,0.0,en,1.0
Hinchinbrook S,Hinchinbrook S,PERSON,-0.0031250000000000028,0.46875,en,1.0
Ariel Cohen,Ariel Cohen,PERSON,-0.002272727272727265,0.5477272727272727,en,1.0
Donald Trump’s,Donald Trump’s,PERSON,0.05,0.12666666666666665,en,1.0
Ciji Graham,Ciji Graham,PERSON,0.125,0.375,en,1.0
Nicolás Maduro,Nicolás Maduro,PERSON,-0.35,0.5,en,1.0
che ospita,che ospita,PERSON,0.0,0.0,en,1.0
facendo crollare le,facendo crollare le,PERSON,0.0,0.0,en,1.0
allagando centinaia di tende,allagando centinaia di tende,PERSON,0.0,0.0,en,1.0
Gaza martedì,Gaza martedì,PERSON,0.0,0.0,en,1.0
Dawoud Abu Elkas,Dawoud Abu Elkas,PERSON,0.0,0.0,en,1.0
Leggi Di Nidal al-Mughrabi,Leggi Di Nidal al-Mughrabi,PERSON,0.0,0.0,en,1.0
Nidal al-Mughrabi,Nidal al-Mughrabi,PERSON,0.0,0.0,en,1.0
Cowichan Valley,Cowichan Valley,PERSON,0.0,1.0,en,1.0
Mozambican Rosita,Mozambican Rosita,PERSON,0.025,0.4,en,1.0
Rosita Salvador,Rosita Salvador,PERSON,0.0,0.1,en,1.0
Saidin anno,Saidin anno,PERSON,0.0,0.0,en,1.0
Kota Kinabaluaffected,Kota Kinabaluaffected,PERSON,0.35,0.55,en,1.0
Kota Kinabalu,Kota Kinabalu,PERSON,0.0,0.0,en,1.0
Evan McMorris-Santoro,Evan McMorris-Santoro,PERSON,0.2,0.2,en,1.0
Alex Kelly,Alex Kelly,PERSON,0.0,0.0,en,1.0
Grace Hie Yoon,Grace Hie Yoon,PERSON,0.0,0.0,en,1.0
Jen Pskai,Jen Pskai,PERSON,0.06666666666666667,0.13333333333333333,en,1.0
Gen Zers,Gen Zers,PERSON,0.3333333333333333,0.6333333333333333,en,1.0
Arion Thiboumery,Arion Thiboumery,PERSON,-0.15833333333333335,0.09166666666666667,en,1.0
Abdul Muhari,Abdul Muhari,PERSON,-0.2,0.025,en,1.0
Thames Water,Thames Water,PERSON,0.0,0.3,en,1.0
Kim McNaughton,Kim McNaughton,PERSON,0.1,0.4,en,1.0
Dana Kirkpatrick,Dana Kirkpatrick,PERSON,0.0,0.0,en,1.0
Waioweka Gorge,Waioweka Gorge,PERSON,0.5,0.5,en,1.0
Jeff Hurd,Jeff Hurd,PERSON,0.06666666666666667,0.06666666666666667,en,1.0
Andile Mngwevu,Andile Mngwevu,PERSON,0.0,0.0,en,1.0
Daniel Chapo,Daniel Chapo,PERSON,-0.0625,0.1875,en,1.0
Emmanuel Kwizera,Emmanuel Kwizera,PERSON,0.0,0.0,en,1.0
Jasmine Ketibuah-FoleyBBC,Jasmine Ketibuah-FoleyBBC,PERSON,0.28125,0.5625,en,1.0
Waioeka Gorge,Waioeka Gorge,PERSON,0.2,0.3,en,1.0
Andrew Faces Forced Exit,Andrew Faces Forced Exit,PERSON,0.01742424242424241,0.3053030303030303,en,1.0
Pramod Sawant,Pramod Sawant,PERSON,0.0,0.0,en,1.0
Porkan Abang Bu,Porkan Abang Bu,PERSON,0.0,0.0,en,1.0
Abang Mohamad,Abang Mohamad,PERSON,0.0,0.0,en,1.0
Johnstown Flood M,Johnstown Flood M,PERSON,0.0,0.0,en,1.0
Joseph Prezioso,Joseph Prezioso,PERSON,0.2,0.35,en,1.0
Harini Amarasuriya,Harini Amarasuriya,PERSON,0.0,0.3,en,1.0
Yahya Oweis,Yahya Oweis,PERSON,0.1333333333333333,0.5583333333333333,en,1.0
Storm Herminia,Storm Herminia,PERSON,-0.65,0.6,en,1.0
Mukim Nangoh,Mukim Nangoh,PERSON,0.355,1.1225,en,1.0
SecDef Hegseth,SecDef Hegseth,PERSON,0.225,0.6,en,1.0
Walter Reed,Walter Reed,PERSON,0.7,0.9,en,1.0
Ahmad Zahid Ha,Ahmad Zahid Ha,PERSON,0.11666666666666665,0.6,en,1.0
Datuk Seri Fadillah Yusof,Datuk Seri Fadillah Yusof,PERSON,0.35,0.55,en,1.0
KOTA MARUDU,KOTA MARUDU,PERSON,-0.47,0.8300000000000001,en,1.0
Samantha Chaney,Samantha Chaney,PERSON,0.5,0.5,en,1.0
KHAN YOUNIS,KHAN YOUNIS,PERSON,-0.06666666666666665,0.6,en,1.0
Shane Kennedy,Shane Kennedy,PERSON,0.0,0.0,en,1.0
Queenslands northwest,Queenslands northwest,PERSON,0.0,0.0,en,1.0
Amir Givati,Amir Givati,PERSON,0.0,0.0,en,1.0
Fatimah Mahmud,Fatimah Mahmud,PERSON,0.0,0.0,en,1.0
John Elliot,John Elliot,PERSON,0.5,0.5,en,1.0
Edouard Beigbeder,Edouard Beigbeder,PERSON,-0.0625,0.1875,en,1.0
Nanta Linggi,Nanta Linggi,PERSON,0.8250000000000001,1.6500000000000001,en,1.0
Arif Pujianto,Arif Pujianto,PERSON,0.0,0.0,en,1.0
John De Asis,John De Asis,PERSON,0.19999999999999998,0.6333333333333333,en,1.0
Datuk Shahel,Datuk Shahel,PERSON,0.0,0.0,en,1.0
Peggy Noonan,Peggy Noonan,PERSON,0.0,0.06666666666666667,en,1.0
Noah Cyrus Hot Shots to,Noah Cyrus Hot Shots to,PERSON,0.3125,0.8500000000000001,en,1.0
north Georg,north Georg,PERSON,0.5,0.5,en,1.0
Wanda Batten,Wanda Batten,PERSON,-0.1,0.25,en,1.0
Jared Huffman,Jared Huffman,PERSON,0.0,0.0,en,1.0
Datuk Seri Alexander,Datuk Seri Alexander,PERSON,0.35,0.55,en,1.0
Marcus Baram,Marcus Baram,PERSON,0.004166666666666666,0.37083333333333335,en,1.0
Ronald Reagan speechwri,Ronald Reagan speechwri,PERSON,0.0,0.0,en,1.0
CORTE MADERA,CORTE MADERA,PERSON,0.15333333333333332,0.5133333333333333,en,1.0
River Kaduna,River Kaduna,PERSON,-0.5,0.5,en,1.0
Cody Rogers,Cody Rogers,PERSON,0.0,0.0,en,1.0
prophet Ebo Noah,prophet Ebo Noah,PERSON,0.10833333333333334,0.27499999999999997,en,1.0
Julia Nikhinson,Julia Nikhinson,PERSON,0.0,0.3,en,1.0
MLA Tarigami,MLA Tarigami,PERSON,0.0,0.0,en,1.0
Chris Hayes,Chris Hayes,PERSON,0.18,0.38666666666666666,en,1.0
Linda Mangalathu,Linda Mangalathu,PERSON,0.27499999999999997,0.39999999999999997,en,1.0
Tony Buttsworth,Tony Buttsworth,PERSON,0.0,0.0,en,1.0
Heather Middleton,Heather Middleton,PERSON,-0.18333333333333335,0.375,en,1.0
Dan Patch,Dan Patch,PERSON,-0.18333333333333335,0.375,en,1.0
Ghinni Ghinni,Ghinni Ghinni,PERSON,-0.18333333333333335,0.375,en,1.0
Carla McKern,Carla McKern,PERSON,0.5,0.5,en,1.0
Charmayne Allison,Charmayne Allison,PERSON,0.3181818181818182,0.6772727272727272,en,1.0
Alex Lim,Alex Lim,PERSON,-0.26590909090909093,0.5886363636363636,en,1.0
David Littleproud,David Littleproud,PERSON,-0.7,0.2,en,1.0
CM DK Shivakumar,CM DK Shivakumar,PERSON,0.1,0.1,en,1.0
Seeanna Briscoe,Seeanna Briscoe,PERSON,0.0,0.0,en,1.0
Luke Cooper,Luke Cooper,PERSON,0.3181818181818182,0.6772727272727272,en,1.0
Poppy Goulden,Poppy Goulden,PERSON,0.0,0.0,en,1.0
James Chater,James Chater,PERSON,-0.02873376623376624,0.2863636363636363,en,1.0
Ottilie Mitchell,Ottilie Mitchell,PERSON,-0.02873376623376624,0.2863636363636363,en,1.0
Himanta Biswa Sarma,Himanta Biswa Sarma,PERSON,-0.6357142857142857,3.388095238095238,en,1.0
David Knowles,David Knowles,PERSON,0.0,0.0,en,1.0
Sitio Tamburong,Sitio Tamburong,PERSON,0.03333333333333333,0.5,en,1.0
CHIANG MAI,CHIANG MAI,PERSON,0.0,0.0,en,1.0
John Duncan,John Duncan,PERSON,-0.03333333333333333,0.0,en,1.0
Sara Gonzales,Sara Gonzales,PERSON,-0.3,0.7333333333333334,en,1.0
Azeezat Olaoluwa,Azeezat Olaoluwa,PERSON,0.0,0.0,en,1.0
Justine Adhiambo Obura,Justine Adhiambo Obura,PERSON,0.0,0.0,en,1.0
Al Jazeeras Ahmed Idris,Al Jazeeras Ahmed Idris,PERSON,0.0,0.0,en,1.0
Mouni Roys golden saree,Mouni Roys golden saree,PERSON,0.4625,0.75,en,1.0
Anant Gadgil,Anant Gadgil,PERSON,-0.125,0.375,en,1.0
Acharya Atre Chowk,Acharya Atre Chowk,PERSON,-0.1625,0.4375,en,1.0
Acharya Atre chowk,Acharya Atre chowk,PERSON,0.0,0.0,en,1.0
Aishwarya Rai,Aishwarya Rai,PERSON,0.35000000000000003,0.3333333333333333,en,1.0
Husseini Isah,Husseini Isah,PERSON,0.0,0.0,en,1.0
DK Shivakumar,DK Shivakumar,PERSON,0.0,0.0,en,1.0
Chao Phraya,Chao Phraya,PERSON,0.0,0.0,en,1.0
Margo Sheppard,Margo Sheppard,PERSON,0.011111111111111118,0.2111111111111111,en,1.0
Ron Weasley,Ron Weasley,PERSON,0.23,0.87,en,1.0
Hermione Granger,Hermione Granger,PERSON,0.23,0.87,en,1.0
Harry Potter,Harry Potter,PERSON,0.3916666666666667,1.2941666666666667,en,1.0
Lakshmi Menons,Lakshmi Menons,PERSON,0.3035714285714286,0.625,en,1.0
CM Shivakumar,CM Shivakumar,PERSON,0.0,0.0,en,1.0
Michael Brennan,Michael Brennan,PERSON,-0.05,0.85,en,1.0
Ali QM,Ali QM,PERSON,0.0,0.0,en,1.0
Robert Ray,Robert Ray,PERSON,0.75,0.75,en,1.0
Will Roberts,Will Roberts,PERSON,0.0,0.0,en,1.0
Marissa Torre,Marissa Torre,PERSON,0.0,0.0,en,1.0
Ari Sarsalari,Ari Sarsalari,PERSON,0.0,0.0,en,1.0
Linus Torvalds,Linus Torvalds,PERSON,0.0,0.06666666666666667,en,1.0
PLoS Negl Trop,PLoS Negl Trop,PERSON,0.0,0.0,en,1.0
Munir T,Munir T,PERSON,0.0,0.0,en,1.0
Ahmed K,Ahmed K,PERSON,0.0,0.0,en,1.0
CM Siddaramaiah,CM Siddaramaiah,PERSON,0.0,0.0,en,1.0
Iqbal NT,Iqbal NT,PERSON,0.0,0.0,en,1.0
Soaking Rain,Soaking Rain,PERSON,0.0,1.0,en,1.0
Abdinasir Hirsi Idle,Abdinasir Hirsi Idle,PERSON,0.0,0.0,en,1.0
Wang Nam Khiao,Wang Nam Khiao,PERSON,-0.2,0.05,en,1.0
Daniel Stenberg,Daniel Stenberg,PERSON,0.7999999999999999,1.2333333333333334,en,1.0
Vincent Asamoah Oppong,Vincent Asamoah Oppong,PERSON,0.0,0.0,en,1.0
James Bay,James Bay,PERSON,0.25,0.3333333333333333,en,1.0
Kyle Elliott,Kyle Elliott,PERSON,0.5,0.5,en,1.0
Verdugo Wash,Verdugo Wash,PERSON,0.19062500000000002,0.6833333333333333,en,1.0
Michael Van Valkenburgh Associates,Michael Van Valkenburgh Associates,PERSON,0.053125000000000006,0.35000000000000003,en,1.0
Michael Van Valkenburgh,Michael Van Valkenburgh,PERSON,0.053125000000000006,0.35000000000000003,en,1.0
Jack Wallen,Jack Wallen,PERSON,0.0,0.0,en,1.0
Le Lavandou,Le Lavandou,PERSON,0.0,0.0,en,1.0
Brandon Johnson,Brandon Johnson,PERSON,0.0,0.30000000000000004,en,1.0
Jayanta Mallabaruah,Jayanta Mallabaruah,PERSON,0.17407407407407408,0.4037037037037037,en,1.0
Busch Stadiu,Busch Stadiu,PERSON,-0.07380952380952381,0.31587301587301586,en,1.0
Brendan Donovan,Brendan Donovan,PERSON,-0.07380952380952381,0.31587301587301586,en,1.0
Lars Nootbaar,Lars Nootbaar,PERSON,-0.07380952380952381,0.31587301587301586,en,1.0
Sonny Gray,Sonny Gray,PERSON,0.0,0.0,en,1.0
River Murray,River Murray,PERSON,0.18229166666666666,0.4583333333333333,en,1.0
Mike Fuller,Mike Fuller,PERSON,0.18229166666666666,0.4583333333333333,en,1.0
SEAMUS RAFTER BRIDGE,SEAMUS RAFTER BRIDGE,PERSON,0.0,0.0,en,1.0
Seamus Rafter Bridge,Seamus Rafter Bridge,PERSON,0.0,0.0,en,1.0
Tabitha Crowder,Tabitha Crowder,PERSON,0.0,0.0,en,1.0
Niharika Konidelas,Niharika Konidelas,PERSON,0.0,0.0,en,1.0
Sean Scott,Sean Scott,PERSON,0.0,0.0,en,1.0
predawn rainfa,predawn rainfa,PERSON,0.0,0.0,en,1.0
Mae Sai,Mae Sai,PERSON,0.2,0.26666666666666666,en,1.0
Prasuti Griha,Prasuti Griha,PERSON,0.0,0.0,en,1.0
Richard Stallman,Richard Stallman,PERSON,0.1238888888888889,0.3527777777777778,en,1.0
Erick Fedde,Erick Fedde,PERSON,0.0,0.0,en,1.0
Gregor Paul,Gregor Paul,PERSON,0.0,0.0,en,1.0
cullen bunn,cullen bunn,PERSON,-0.19999999999999998,0.6333333333333333,en,1.0
Cullen Bunn,Cullen Bunn,PERSON,-0.6,1.2555555555555555,en,1.0
Barry Becomes Tropical Storm,Barry Becomes Tropical Storm,PERSON,0.0,0.0,en,1.0
Rand Paul,Rand Paul,PERSON,0.0,0.5,en,1.0
Luna Rossa,Luna Rossa,PERSON,0.8181818181818181,0.9772727272727273,en,1.0
Amanda Caswell,Amanda Caswell,PERSON,0.0,0.0,en,1.0
Erick wea,Erick wea,PERSON,0.15833333333333333,0.35000000000000003,en,1.0
Shehzad Mahboob,Shehzad Mahboob,PERSON,0.0,0.0,en,1.0
Sweet Dreams,Sweet Dreams,PERSON,0.6666666666666666,0.8666666666666667,en,1.0
Scott Kelly,Scott Kelly,PERSON,0.0,0.0,en,1.0
Masryani Mansyu,Masryani Mansyu,PERSON,0.0,0.0,en,1.0
Zoe Morris,Zoe Morris,PERSON,0.0,0.0,en,1.0
Patrick Morrissey,Patrick Morrissey,PERSON,0.0,0.0,en,1.0
Joe Cash,Joe Cash,PERSON,0.10700000000000001,0.458,en,1.0
Andrew Heaney,Andrew Heaney,PERSON,-0.5,0.29999999999999993,en,1.0
Zohran Mamdani,Zohran Mamdani,PERSON,0.5318181818181817,1.4352272727272728,en,1.0
Zhang Guoqing,Zhang Guoqing,PERSON,0.0,0.0,en,1.0
Lovish Anand,Lovish Anand,PERSON,0.0,0.125,en,1.0
Xavier Ramirez,Xavier Ramirez,PERSON,0.0,0.025,en,1.0
Paul Cobler,Paul Cobler,PERSON,0.0,0.0,en,1.0
Omid Ghasemi,Omid Ghasemi,PERSON,0.23125,1.0750000000000002,en,1.0
Alligator Alcatraz,Alligator Alcatraz,PERSON,-0.21666666666666667,0.3833333333333333,en,1.0
‘Alligator Alcatraz’,‘Alligator Alcatraz’,PERSON,-0.21666666666666667,0.3833333333333333,en,1.0
Christopher Flowers,Christopher Flowers,PERSON,0.0,0.0,en,1.0
Lila Bonner,Lila Bonner,PERSON,-0.06499999999999997,0.7725,en,1.0
Ben Noll,Ben Noll,PERSON,0.3333333333333333,1.0,en,1.0
Eric Gay,Eric Gay,PERSON,0.4166666666666667,0.5833333333333334,en,1.0
Javier Milei,Javier Milei,PERSON,-0.05,0.23750000000000002,en,1.0
Courtney Kealy,Courtney Kealy,PERSON,0.35714285714285715,0.5714285714285714,en,1.0
Getty ImagesExtreme,Getty ImagesExtreme,PERSON,-0.1,0.17500000000000002,en,1.0
Eric Vryn,Eric Vryn,PERSON,-0.42013888888888895,1.5499999999999998,en,1.0
Alfred Weakens,Alfred Weakens,PERSON,0.03125,0.4,en,1.0
George Solis,George Solis,PERSON,0.0,0.0,en,1.0
Santiago Pinote,Santiago Pinote,PERSON,0.06666666666666667,0.6666666666666666,en,1.0
Alessandro Parodi,Alessandro Parodi,PERSON,-0.15,0.3333333333333333,en,1.0
Ibrahim Hussaini,Ibrahim Hussaini,PERSON,0.0,0.0,en,1.0
Bongamor Block Gaon,Bongamor Block Gaon,PERSON,0.0,0.625,en,1.0
Li F,Li F,PERSON,0.0,0.0,en,1.0
Julie Botfield,Julie Botfield,PERSON,0.0,0.0,en,1.0
Wynonna Judd,Wynonna Judd,PERSON,0.25,0.25,en,1.0
Keith Urban,Keith Urban,PERSON,0.25,0.25,en,1.0
Rekha Gupta,Rekha Gupta,PERSON,0.2,0.4833333333333333,en,1.0
Aishwarya Lekshmi,Aishwarya Lekshmi,PERSON,0.75,1.0,en,1.0
Greg Desgroseilliers,Greg Desgroseilliers,PERSON,-0.07792207792207792,0.8571428571428572,en,1.0
Sal Mazzara,Sal Mazzara,PERSON,-0.06666666666666667,0.03333333333333333,en,1.0
Hurricane Erick,Hurricane Erick,PERSON,-0.70875,3.4583333333333335,en,1.0
Wolf Saga,Wolf Saga,PERSON,0.5,0.5,en,1.0
Grimdark Armylist,Grimdark Armylist,PERSON,0.5,0.5,en,1.0
Doug Bostrom,Doug Bostrom,PERSON,0.05333333333333334,0.48,en,1.0
Narendra Modi,Narendra Modi,PERSON,0.07969696969696966,1.3345454545454545,en,1.0
Samuel Daramola,Samuel Daramola,PERSON,-0.0058333333333333345,0.6799999999999999,en,1.0
James Bond Game,James Bond Game,PERSON,0.08333333333333333,0.4777777777777777,en,1.0
Amina Mohammed,Amina Mohammed,PERSON,0.0,0.0,en,1.0
Gates DJ,Gates DJ,PERSON,0.0,0.0,en,1.0
Craig Emerton,Craig Emerton,PERSON,-0.008333333333333331,0.4666666666666666,en,1.0
Vicki Schmidt,Vicki Schmidt,PERSON,0.0,0.0,en,1.0
Khuselwa Rant,Khuselwa Rant,PERSON,0.0,0.0,en,1.0
the Bhote Koshi,the Bhote Koshi,PERSON,0.035,0.9149999999999999,en,1.0
Bhote Koshi,Bhote Koshi,PERSON,-0.2,0.5,en,1.0
Ian Crisp,Ian Crisp,PERSON,0.075,0.25833333333333336,en,1.0
zzZ Remixes,zzZ Remixes,PERSON,0.6666666666666666,0.8666666666666667,en,1.0
Jeff Goldblum,Jeff Goldblum,PERSON,1.4242424242424245,3.2666666666666666,en,1.0
Senzo Mchunu,Senzo Mchunu,PERSON,0.5,0.5,en,1.0
Charles Krupa,Charles Krupa,PERSON,-0.36333333333333334,0.5966666666666667,en,1.0
Kati ThandaLake Eyre,Kati ThandaLake Eyre,PERSON,0.14375,0.33125,en,1.0
Kati Thanda,Kati Thanda,PERSON,0.4,0.95,en,1.0
Cyril Ramaphosa,Cyril Ramaphosa,PERSON,-0.8636363636363635,1.0872727272727272,en,1.0
Joe Arrington,Joe Arrington,PERSON,-0.033333333333333326,0.5,en,1.0
Typhoon Wutip,Typhoon Wutip,PERSON,-0.37500000000000006,1.225,en,1.0
Carrie Bradshaw,Carrie Bradshaw,PERSON,0.0,0.0,en,1.0
Tyler Heyworth,Tyler Heyworth,PERSON,0.18522727272727274,0.42727272727272725,en,1.0
Hideo Kojima,Hideo Kojima,PERSON,0.9681818181818183,1.2647727272727272,en,1.0
Sunocos Parklan,Sunocos Parklan,PERSON,-0.20000000000000004,0.3,en,1.0
Ted Nordhaus,Ted Nordhaus,PERSON,-0.084375,0.8125,en,1.0
Jared Mauch,Jared Mauch,PERSON,0.0,0.0,en,1.0
Tenaga Nasional Bhd,Tenaga Nasional Bhd,PERSON,0.11666666666666665,0.5499999999999999,en,1.0
rice yi,rice yi,PERSON,0.16,0.5399999999999999,en,1.0
Warcraft Classic,Warcraft Classic,PERSON,-0.022222222222222237,0.4277777777777778,en,1.0
Datuk Seri Shafie Apdal,Datuk Seri Shafie Apdal,PERSON,0.175,1.025,en,1.0
Bryce Gall,Bryce Gall,PERSON,0.0,0.0,en,1.0
Tzu Chi,Tzu Chi,PERSON,0.0,0.0,en,1.0
Hari Raya,Hari Raya,PERSON,0.6916666666666667,2.227777777777778,en,1.0
Nur Hidayah Isa,Nur Hidayah Isa,PERSON,0.3666666666666667,1.7666666666666666,en,1.0
Mohamad Sa,Mohamad Sa,PERSON,0.11666666666666665,0.3,en,1.0
Sungai Skudai,Sungai Skudai,PERSON,0.16874999999999998,0.6833333333333333,en,1.0
Mohamad Salleh,Mohamad Salleh,PERSON,0.0,0.175,en,1.0
Mohamad Fazli,Mohamad Fazli,PERSON,0.11666666666666665,0.475,en,1.0
Tunku Mahkota Ismail,Tunku Mahkota Ismail,PERSON,0.175,0.275,en,1.0
Datuk Ser,Datuk Ser,PERSON,0.0,0.0,en,1.0
